10,29,13,0.367,-0.953,11.1
10,29,13,0.364,-0.633,11.1
10,29,13,0.365,-0.905,11.1
10,29,13,0.370,-1.125,11.1
10,29,13,0.363,-0.740,11.1
10,29,14,0.363,-0.592,11.1
10,29,14,0.366,-0.961,11.1
10,29,14,0.362,-1.033,11.1
10,29,14,0.363,-0.881,11.1
10,29,14,0.361,-0.792,11.1
10,29,15,0.361,-0.907,11.1
10,29,15,0.362,-1.001,11.1
10,29,15,0.365,-0.915,11.1
10,29,15,0.362,-0.864,11.1
10,29,15,0.361,-0.924,11.1
10,29,15,0.361,-0.806,11.1
10,29,16,0.359,-0.774,11.1
10,29,16,0.357,-1.086,11.1
10,29,16,0.365,-1.161,11.1
10,29,16,0.366,-0.754,11.1
10,29,16,0.360,-0.652,11.1
10,29,17,0.365,-1.157,11.1
10,29,17,0.373,-0.995,11.1
10,29,17,0.365,-0.539,11.1
10,29,17,0.365,-0.790,11.1
10,29,17,0.375,-1.388,11.1
10,29,18,0.371,-0.975,11.1
10,29,18,0.363,-0.400,11.1
10,29,18,0.369,-0.819,11.1
10,29,18,0.372,-1.394,11.1
10,29,18,0.367,-0.876,11.1
10,29,18,0.369,-0.500,11.1
10,29,19,0.370,-1.023,11.1
10,29,19,0.368,-1.204,11.1
10,29,19,0.370,-0.595,11.1
10,29,19,0.373,-0.560,11.1
10,29,19,0.370,-1.181,11.1
10,29,20,0.374,-1.096,11.1
10,29,20,0.375,-0.534,11.1
10,29,20,0.373,-0.667,11.1
10,29,20,0.371,-1.273,11.2
10,29,20,0.375,-0.960,11.2
10,29,20,0.373,-0.525,11.2
10,29,21,0.369,-0.761,11.2
10,29,21,0.373,-1.236,11.2
10,29,21,0.374,-0.827,11.2
10,29,21,0.367,-0.606,11.2
10,29,21,0.369,-1.103,11.2
10,29,22,0.378,-1.337,11.2
10,33,47,0.433,-0.957,11.5
10,33,47,0.452,-1.011,11.5
10,33,47,0.439,-0.825,11.5
10,33,47,0.447,-0.881,11.5
10,33,47,0.439,-0.962,11.5
10,33,48,0.449,-0.999,11.5
10,33,48,0.444,-0.815,11.5
10,33,48,0.441,-0.901,11.5
10,33,48,0.446,-0.996,11.5
10,33,48,0.442,-0.957,11.5
10,33,48,0.446,-0.822,11.5
10,33,49,0.440,-0.898,11.5
10,33,49,0.448,-0.994,11.5
10,33,49,0.439,-0.919,11.5
10,33,49,0.447,-0.843,11.5
10,33,49,0.439,-0.907,11.5
10,33,50,0.446,-0.997,11.5
10,33,50,0.435,-0.915,11.5
10,33,50,0.449,-0.854,11.5
10,33,50,0.437,-0.961,11.5
10,33,50,0.447,-0.968,11.5
10,33,50,0.436,-0.848,11.5
10,33,51,0.449,-0.868,11.5
10,33,51,0.437,-1.019,11.5
10,33,51,0.451,-0.970,11.5
10,33,51,0.436,-0.867,11.5
10,33,51,0.449,-0.870,11.5
10,33,52,0.438,-1.043,11.5
10,33,52,0.451,-0.945,11.5
10,33,52,0.438,-0.828,11.5
10,33,52,0.450,-0.854,11.5
10,33,52,0.438,-1.078,11.5
10,33,53,0.450,-0.946,11.5
10,33,53,0.436,-0.831,11.5
10,33,53,0.449,-0.885,11.5
10,33,53,0.439,-1.074,11.5
10,33,53,0.449,-0.886,11.5
10,33,53,0.441,-0.809,11.5
10,33,54,0.451,-0.970,11.5
10,33,54,0.442,-1.055,11.5
10,33,54,0.451,-0.839,11.5
10,33,54,0.442,-0.874,11.5
10,33,54,0.450,-0.990,11.5
10,33,55,0.442,-0.981,11.5
10,33,55,0.453,-0.826,11.5
10,33,55,0.441,-0.910,11.5
10,33,55,0.450,-1.004,11.5
10,33,55,0.445,-0.976,11.5
10,33,55,0.452,-0.808,11.5
10,33,56,0.440,-0.897,11.5
10,33,56,0.450,-0.991,11.5
10,34,16,0.451,-0.711,11.5
10,34,16,0.446,-0.656,11.5
10,34,16,0.451,-1.388,11.5
10,34,16,0.447,-1.230,11.5
10,34,16,0.450,-0.529,11.5
10,34,17,0.446,-0.758,11.5
10,34,17,0.449,-1.553,11.5
10,34,17,0.449,-1.245,11.5
10,34,17,0.451,-0.288,11.5
10,34,17,0.447,-0.784,11.5
10,34,18,0.450,-1.613,11.5
10,34,18,0.453,-1.008,11.5
10,34,18,0.448,-0.433,11.5
10,34,18,0.449,-1.224,11.5
10,34,18,0.449,-1.560,11.5
10,34,18,0.450,-0.647,11.5
10,34,19,0.443,-0.491,11.5
10,34,19,0.450,-1.299,11.5
10,34,19,0.449,-1.485,11.5
10,34,19,0.449,-0.584,11.5
10,34,19,0.446,-0.699,11.5
10,34,20,0.450,-1.489,11.5
10,34,20,0.451,-1.538,11.5
10,34,20,0.451,-0.432,11.5
10,34,20,0.450,-0.621,11.5
10,34,20,0.451,-1.522,11.5
10,34,20,0.455,-1.510,11.5
10,34,21,0.449,-0.375,11.5
10,34,21,0.450,-0.667,11.5
10,34,21,0.446,-1.565,11.5
10,34,21,0.452,-1.349,11.5
10,34,21,0.447,-0.305,11.5
10,34,22,0.449,-0.858,11.5
10,34,22,0.453,-1.752,11.5
10,34,22,0.455,-1.122,11.5
10,34,22,0.453,-0.247,11.5
10,34,22,0.454,-0.984,11.5
10,34,23,0.457,-1.795,11.5
10,34,23,0.456,-0.871,11.5
10,34,23,0.455,-0.355,11.5
10,34,23,0.454,-1.137,11.5
10,34,23,0.456,-1.682,11.5
10,34,23,0.454,-0.817,11.5
10,34,24,0.456,-0.474,11.5
10,34,24,0.453,-1.201,11.5
10,34,24,0.460,-1.615,11.5
10,34,24,0.459,-0.662,11.5
10,34,24,0.455,-0.449,11.5
10,34,25,0.458,-1.278,11.5
10,34,25,0.464,-1.620,11.5
10,34,25,0.461,-0.622,11.5
10,34,25,0.460,-0.527,11.5
10,34,25,0.460,-1.478,11.5
10,34,25,0.468,-1.560,11.5
10,34,26,0.461,-0.617,11.5
10,34,26,0.464,-0.567,11.5
10,34,26,0.461,-1.395,11.5
10,34,26,0.468,-1.304,11.5
10,34,26,0.459,-0.485,11.5
10,34,27,0.462,-0.608,11.5
10,34,27,0.460,-1.610,11.5
10,34,27,0.465,-1.323,11.5
10,34,27,0.457,-0.566,11.5
10,34,27,0.459,-0.776,11.5
10,34,27,0.459,-1.617,11.5
10,34,28,0.460,-1.229,11.5
10,34,28,0.464,-0.441,11.5
10,34,28,0.461,-0.910,11.5
10,34,28,0.465,-1.572,11.5
10,34,28,0.461,-1.049,11.5
10,34,29,0.469,-0.366,11.5
10,34,29,0.461,-1.124,11.5
10,34,29,0.464,-1.546,11.5
10,34,29,0.467,-0.874,11.5
10,34,29,0.467,-0.508,11.5
10,34,30,0.467,-1.276,11.5
10,34,30,0.474,-1.475,11.5
10,34,30,0.470,-0.799,11.5
10,34,30,0.471,-0.583,11.5
10,34,30,0.463,-1.277,11.5
10,34,30,0.475,-1.346,11.5
10,34,31,0.471,-0.730,11.5
10,34,31,0.468,-0.758,11.5
10,34,31,0.465,-1.292,11.5
10,34,31,0.466,-1.323,11.5
10,34,31,0.464,-0.754,11.5
10,34,32,0.466,-0.981,11.5
10,34,32,0.469,-1.265,11.5
10,34,32,0.475,-1.090,11.5
10,34,32,0.469,-0.663,11.5
10,34,32,0.468,-1.086,11.5
10,34,32,0.471,-1.333,11.5
10,34,33,0.478,-1.009,11.5
10,34,33,0.463,-0.745,11.5
10,34,33,0.469,-1.184,11.5
10,34,33,0.476,-1.297,11.5
10,34,33,0.474,-0.728,11.5
10,34,34,0.455,-0.847,11.5
10,34,34,0.478,-1.375,11.5
10,34,34,0.476,-1.213,11.5
10,34,34,0.463,-0.563,11.5
10,34,34,0.468,-1.110,11.5
10,34,34,0.488,-1.468,11.5
10,34,35,0.466,-0.973,11.5
10,34,35,0.465,-0.547,11.5
10,34,35,0.487,-1.120,11.5
10,34,35,0.479,-1.296,11.5
10,34,35,0.461,-0.815,11.5
10,34,36,0.483,-0.784,11.5
10,34,36,0.492,-1.322,11.5
10,34,36,0.450,-1.024,11.5
10,34,36,0.480,-0.602,11.5
10,34,36,0.492,-1.168,11.5
10,34,37,0.462,-1.098,11.5
10,34,37,0.462,-1.055,11.5
10,34,37,0.502,-0.931,11.5
10,34,37,0.476,-1.036,11.5
10,34,37,0.453,-0.690,11.5
10,34,38,0.493,-1.026,11.5
10,34,38,0.498,-1.056,11.5
10,34,38,0.463,-0.858,11.5
10,34,38,0.479,-0.950,11.5
10,34,38,0.514,-1.071,11.5
10,34,38,0.478,-1.018,11.5
10,34,39,0.477,-0.613,11.5
10,34,39,0.507,-0.992,11.5
10,34,39,0.488,-0.894,11.5
10,34,39,0.471,-0.927,11.5
10,34,39,0.498,-0.853,11.5
10,34,40,0.502,-0.979,11.5
10,34,40,0.471,-0.842,11.5
10,34,40,0.493,-1.055,11.5
10,34,40,0.499,-0.974,11.5
10,34,40,0.477,-0.551,11.5
10,34,41,0.478,-0.741,11.5
10,34,41,0.496,-1.163,11.5
10,34,41,0.484,-1.078,11.5
10,34,41,0.476,-0.612,11.5
10,34,41,0.502,-0.953,11.5
10,34,41,0.480,-0.996,11.5
10,34,42,0.483,-0.807,11.5
10,34,42,0.475,-0.634,11.5
10,34,42,0.488,-1.085,11.5
10,34,42,0.473,-1.043,11.5
10,34,42,0.481,-0.873,11.5
10,34,43,0.482,-0.676,11.5
10,34,43,0.473,-0.900,11.5
10,34,43,0.485,-0.970,11.5
10,34,43,0.484,-0.702,11.5
10,34,43,0.480,-0.829,11.5
10,34,43,0.474,-1.019,11.5
10,34,44,0.496,-1.096,11.5
10,34,44,0.479,-0.786,11.5
10,34,44,0.481,-0.778,11.5
10,34,44,0.486,-1.027,11.5
10,34,44,0.486,-0.945,11.5
10,34,45,0.475,-0.760,11.5
10,34,45,0.486,-0.663,11.5
10,34,45,0.483,-1.127,11.5
10,34,45,0.473,-1.203,11.5
10,34,45,0.480,-0.728,11.5
10,34,46,0.490,-0.686,11.5
10,34,46,0.477,-1.034,11.5
10,34,46,0.479,-1.077,11.5
10,34,46,0.486,-0.829,11.5
10,34,46,0.481,-0.764,11.5
10,34,46,0.473,-1.082,11.5
10,34,47,0.490,-1.022,11.5
10,34,47,0.479,-0.853,11.5
10,34,47,0.478,-0.990,11.5
10,34,47,0.481,-1.097,11.5
10,34,47,0.490,-0.862,11.5
10,34,48,0.476,-0.757,11.5
10,34,48,0.485,-1.160,11.5
10,34,48,0.486,-0.986,11.5
10,34,48,0.480,-0.753,11.5
10,34,48,0.480,-0.927,11.5
10,34,49,0.487,-1.265,11.5
10,34,49,0.481,-1.015,11.5
10,34,49,0.477,-0.591,11.5
10,34,49,0.486,-0.956,11.5
10,34,49,0.479,-1.433,11.5
10,34,49,0.484,-1.115,11.5
10,34,50,0.483,-0.586,11.5
10,34,50,0.485,-0.976,11.5
10,34,50,0.478,-1.289,11.5
10,34,50,0.486,-0.948,11.5
10,34,50,0.480,-0.717,11.5
10,34,51,0.476,-1.221,11.5
10,34,51,0.476,-1.332,11.5
10,34,51,0.483,-0.866,11.5
10,34,51,0.472,-0.801,11.5
10,34,51,0.472,-1.339,11.5
10,34,51,0.482,-1.135,11.5
10,34,52,0.476,-0.509,11.5
10,34,52,0.469,-0.902,11.5
10,34,52,0.478,-1.589,11.5
10,34,52,0.481,-1.096,11.5
10,34,52,0.473,-0.450,11.5
10,34,53,0.474,-1.091,11.5
10,34,53,0.485,-1.556,11.5
10,34,53,0.477,-0.717,11.5
10,34,53,0.476,-0.437,11.5
10,34,53,0.478,-1.396,11.5
10,34,54,0.480,-1.504,11.5
10,34,54,0.476,-0.537,11.5
10,34,54,0.479,-0.485,11.5
10,34,54,0.478,-1.432,11.5
10,34,54,0.479,-1.622,11.5
10,34,54,0.478,-0.700,11.5
10,34,55,0.481,-0.629,11.5
10,34,55,0.478,-1.313,11.5
10,34,55,0.481,-1.319,11.5
10,34,55,0.488,-0.591,11.5
10,34,55,0.478,-0.683,11.5
10,34,56,0.482,-1.482,11.5
10,34,56,0.482,-1.393,11.5
10,34,56,0.485,-0.539,11.5
10,34,56,0.477,-0.860,11.5
10,34,56,0.489,-1.570,11.5
10,34,56,0.482,-1.058,11.5
10,34,57,0.484,-0.171,11.5
10,34,57,0.481,-1.214,11.5
10,34,57,0.487,-2.041,11.5
10,34,57,0.485,-0.841,11.5
10,34,57,0.483,0.037,11.5
10,34,58,0.483,-1.351,11.5
10,34,58,0.487,-2.030,11.5
10,34,58,0.490,-0.499,11.5
10,34,58,0.483,0.081,11.5
10,34,58,0.479,-1.438,11.5
10,34,59,0.489,-1.864,11.5
10,34,59,0.486,-0.510,11.5
10,34,59,0.485,-0.225,11.5
10,34,59,0.478,-1.420,11.5
10,34,59,0.497,-1.707,11.5
10,34,59,0.483,-0.426,11.5
10,35,00,0.486,-0.172,11.5
10,35,00,0.483,-1.515,11.5
10,35,00,0.501,-1.639,11.5
10,35,00,0.486,-0.371,11.5
10,35,00,0.493,-0.301,11.5
10,35,01,0.489,-1.611,11.5
10,35,01,0.498,-1.297,11.5
10,35,01,0.484,-0.204,11.5
10,35,01,0.493,-0.813,11.5
10,35,01,0.494,-1.832,11.5
10,35,02,0.497,-0.920,11.5
10,35,02,0.489,-0.100,11.5
10,35,02,0.498,-1.140,11.5
10,35,02,0.496,-1.568,11.5
10,35,02,0.497,-0.523,11.5
10,35,02,0.496,-0.427,11.5
10,35,03,0.497,-1.449,11.5
10,35,03,0.497,-1.341,11.5
10,35,03,0.498,-0.348,11.5
10,35,03,0.499,-0.641,11.5
10,35,03,0.495,-1.552,11.5
10,35,04,0.504,-1.010,11.5
10,35,04,0.495,-0.307,11.5
10,35,04,0.497,-0.801,11.5
10,35,04,0.491,-1.743,11.5
10,35,04,0.502,-0.830,11.5
10,35,05,0.485,-0.378,11.5
10,35,05,0.499,-1.385,11.5
10,35,05,0.486,-1.725,11.5
10,35,05,0.496,-0.332,11.5
10,35,05,0.477,-0.258,11.5
10,35,05,0.499,-1.507,11.5
10,35,06,0.479,-1.627,11.5
10,35,06,0.495,-0.366,11.5
10,35,06,0.476,-0.509,11.5
10,35,06,0.494,-1.545,11.5
10,35,06,0.477,-1.522,11.5
10,35,07,0.493,-0.099,11.5
10,35,07,0.477,-0.409,11.5
10,35,07,0.494,-1.647,11.5
10,35,07,0.492,-1.401,11.5
10,35,07,0.496,0.031,11.5
10,35,07,0.485,-0.531,11.5
10,35,08,0.496,-1.740,11.5
10,35,08,0.495,-1.101,11.5
10,35,08,0.489,0.064,11.5
10,35,08,0.489,-0.926,11.5
10,35,08,0.495,-2.017,11.5
10,35,09,0.493,-0.748,11.5
10,35,09,0.490,0.247,11.5
10,35,09,0.493,-1.008,11.5
10,35,09,0.499,-1.944,11.5
10,35,09,0.492,-0.439,11.5
10,35,09,0.499,-0.140,11.5
10,35,10,0.495,-1.571,11.5
10,35,10,0.495,-1.540,11.5
10,35,10,0.489,-0.019,11.5
10,35,10,0.491,-0.551,11.5
10,35,10,0.487,-1.759,11.5
10,35,11,0.487,-1.116,11.5
10,35,11,0.492,0.074,11.5
10,35,11,0.486,-0.940,11.5
10,35,11,0.496,-1.703,11.5
10,35,11,0.491,-0.703,11.5
10,35,12,0.496,-0.044,11.5
10,35,12,0.485,-1.275,11.5
10,35,12,0.504,-1.670,11.5
10,35,12,0.491,-0.478,11.5
10,35,12,0.498,-0.289,11.5
10,35,12,0.493,-1.438,11.5
10,35,13,0.512,-1.464,11.5
10,35,13,0.492,-0.123,11.5
10,35,13,0.500,-0.517,11.5
10,35,13,0.496,-1.720,11.5
10,35,13,0.504,-1.120,11.5
10,35,14,0.494,0.018,11.5
10,35,14,0.506,-0.927,11.5
10,35,14,0.500,-1.734,11.5
10,35,14,0.500,-0.718,11.5
10,35,14,0.500,-0.123,11.5
10,35,15,0.502,-1.298,11.5
10,35,15,0.499,-1.491,11.5
10,35,15,0.490,-0.362,11.5
10,35,15,0.488,-0.322,11.5
10,35,15,0.483,-1.473,11.5
10,35,16,0.489,-1.276,11.5
10,35,16,0.484,-0.222,11.5
10,35,16,0.488,-0.688,11.5
10,35,16,0.485,-1.514,11.5
10,35,16,0.498,-0.863,11.5
10,35,16,0.484,-0.313,11.5
10,35,17,0.492,-1.135,11.5
10,35,17,0.489,-1.465,11.5
10,35,17,0.499,-0.534,11.5
10,35,17,0.488,-0.309,11.5
10,35,17,0.497,-1.170,11.5
10,35,18,0.491,-1.204,11.5
10,35,18,0.492,-0.333,11.5
10,35,18,0.484,-0.483,11.5
10,35,18,0.488,-1.438,11.5
10,35,18,0.486,-0.972,11.5
10,35,18,0.478,-0.081,11.5
10,35,19,0.483,-0.656,11.5
10,35,19,0.486,-1.736,11.5
10,35,19,0.486,-1.102,11.5
10,35,19,0.487,-0.196,11.5
10,35,19,0.488,-0.910,11.5
10,35,20,0.495,-1.659,11.5
10,35,20,0.494,-1.006,11.5
10,35,20,0.497,-0.325,11.5
10,35,20,0.497,-1.032,11.5
10,35,20,0.499,-1.405,11.5
10,35,21,0.499,-0.702,11.5
10,35,21,0.496,-0.518,11.5
10,35,21,0.492,-1.179,11.5
10,35,21,0.496,-1.251,11.5
10,35,21,0.506,-0.640,11.5
10,35,21,0.504,-0.697,11.5
10,35,22,0.501,-1.341,11.5
10,35,22,0.506,-1.080,11.5
10,35,22,0.499,-0.478,11.5
10,35,22,0.488,-0.653,11.5
10,35,22,0.494,-1.308,11.5
10,35,23,0.488,-0.945,11.5
10,35,23,0.486,-0.625,11.5
10,35,23,0.482,-1.001,11.5
10,35,23,0.490,-1.195,11.5
10,35,23,0.480,-0.881,11.5
10,35,24,0.486,-0.618,11.5
10,35,24,0.490,-1.216,11.5
10,35,24,0.492,-1.177,11.5
10,35,24,0.487,-0.832,11.5
10,35,24,0.492,-0.691,11.5
10,35,24,0.491,-1.333,11.5
10,35,25,0.491,-1.183,11.5
10,35,25,0.492,-0.675,11.5
10,35,25,0.491,-0.549,11.5
10,35,25,0.491,-1.159,11.5
10,35,25,0.493,-1.127,11.5
10,35,26,0.493,-0.618,11.5
10,35,26,0.485,-0.592,11.5
10,35,26,0.489,-1.196,11.5
10,35,26,0.490,-1.185,11.5
10,35,26,0.485,-0.434,11.5
10,35,27,0.480,-0.719,11.5
10,35,27,0.485,-1.393,11.5
10,35,27,0.486,-1.191,11.5
10,35,27,0.485,-0.188,11.5
10,35,27,0.475,-0.872,11.5
10,35,27,0.486,-1.421,11.5
10,35,28,0.477,-0.924,11.5
10,35,28,0.483,-0.298,11.5
10,35,28,0.480,-1.270,11.5
10,35,28,0.491,-1.316,11.5
10,35,28,0.484,-0.455,11.5
10,35,29,0.486,-0.657,11.5
10,35,29,0.485,-1.706,11.5
10,35,29,0.491,-1.257,11.5
10,35,29,0.487,-0.236,11.5
10,35,29,0.494,-1.056,11.5
10,35,30,0.497,-1.660,11.5
10,35,30,0.505,-0.750,11.5
10,35,30,0.477,-0.082,11.5
10,35,30,0.489,-1.473,11.5
10,35,30,0.485,-1.804,11.5
10,35,30,0.500,-0.625,11.5
10,35,31,0.488,-0.415,11.5
10,35,31,0.504,-1.507,11.5
10,35,31,0.508,-1.376,11.5
10,35,31,0.497,-0.600,11.5
10,35,31,0.493,-0.839,11.5
10,35,32,0.494,-1.445,11.5
10,35,32,0.496,-1.015,11.5
10,35,32,0.486,-0.623,11.5
10,35,32,0.481,-1.199,11.5
10,35,32,0.492,-1.444,11.5
10,35,33,0.485,-0.909,11.5
10,35,33,0.489,-0.781,11.5
10,35,33,0.494,-1.209,11.5
10,35,33,0.495,-1.054,11.5
10,35,33,0.479,-0.764,11.5
10,35,33,0.490,-1.000,11.5
10,35,34,0.483,-1.209,11.5
10,35,34,0.486,-0.892,11.5
10,35,34,0.481,-0.934,11.5
10,35,34,0.495,-1.026,11.5
10,35,34,0.491,-1.169,11.5
10,35,35,0.486,-0.945,11.5
10,35,35,0.496,-1.075,11.5
10,35,35,0.489,-1.190,11.5
10,35,35,0.487,-1.226,11.5
10,35,35,0.481,-0.889,11.5
10,35,35,0.490,-0.829,11.5
10,35,36,0.478,-1.186,11.5
10,35,36,0.494,-1.231,11.5
10,35,36,0.494,-0.816,11.5
10,35,36,0.490,-0.856,11.5
10,35,36,0.488,-1.421,11.5
10,35,37,0.500,-1.079,11.5
10,35,37,0.494,-0.621,11.5
10,35,37,0.490,-1.028,11.5
10,35,37,0.496,-1.402,11.5
10,35,37,0.497,-0.792,11.5
10,35,38,0.489,-0.702,11.5
10,35,38,0.492,-1.207,11.5
10,35,38,0.495,-1.331,11.5
10,35,38,0.486,-0.796,11.5
10,35,38,0.490,-0.809,11.5
10,35,38,0.494,-1.328,11.5
10,35,39,0.498,-1.125,11.5
10,35,39,0.488,-0.696,11.6
10,35,39,0.496,-0.850,11.6
10,35,39,0.504,-1.280,11.6
10,35,39,0.494,-0.872,11.6
10,35,40,0.498,-0.805,11.6
10,35,40,0.490,-0.996,11.6
10,35,40,0.499,-1.202,11.6
10,35,40,0.490,-0.735,11.6
10,35,40,0.504,-0.860,11.6
10,35,41,0.492,-1.169,11.6
10,35,41,0.505,-1.075,11.6
10,35,41,0.497,-0.686,11.6
10,35,41,0.500,-0.785,11.6
10,35,41,0.490,-1.128,11.6
10,35,41,0.507,-0.820,11.6
10,35,42,0.496,-0.776,11.6
10,35,42,0.501,-0.866,11.6
10,35,42,0.498,-1.081,11.6
10,35,42,0.503,-0.788,11.6
10,35,42,0.503,-0.932,11.6
10,35,43,0.494,-0.892,11.6
10,35,43,0.500,-0.970,11.6
10,35,43,0.493,-0.943,11.6
10,35,43,0.496,-0.850,11.6
10,35,43,0.488,-0.871,11.6
10,35,44,0.497,-0.820,11.6
10,35,44,0.492,-0.956,11.6
10,35,44,0.502,-0.766,11.6
10,35,44,0.491,-1.089,11.6
10,35,44,0.500,-1.033,11.6
10,35,44,0.493,-1.044,11.6
10,35,45,0.501,-0.529,11.6
10,35,45,0.491,-1.142,11.6
10,35,45,0.496,-0.933,11.6
10,35,45,0.498,-0.956,11.6
10,35,45,0.500,-0.623,11.6
10,35,46,0.499,-1.154,11.6
10,35,46,0.498,-1.106,11.6
10,35,46,0.507,-0.804,11.6
10,35,46,0.499,-0.722,11.6
10,35,46,0.507,-0.849,11.6
10,35,47,0.504,-1.238,11.6
10,35,47,0.502,-0.705,11.6
10,35,47,0.496,-0.911,11.6
10,35,47,0.496,-0.799,11.6
10,35,47,0.494,-1.190,11.6
10,35,47,0.488,-0.731,11.6
10,35,48,0.496,-1.031,11.6
10,35,48,0.493,-1.042,11.6
10,35,48,0.490,-1.101,11.6
10,35,48,0.492,-0.783,11.6
10,35,48,0.498,-1.074,11.6
10,35,49,0.503,-1.038,11.6
10,35,49,0.493,-0.635,11.6
10,35,49,0.489,-0.829,11.6
10,35,49,0.481,-1.121,11.6
10,35,49,0.483,-0.972,11.6
10,35,50,0.481,-0.729,11.6
10,35,50,0.481,-1.215,11.6
10,35,50,0.487,-1.240,11.6
10,35,50,0.478,-1.088,11.6
10,35,50,0.480,-1.046,11.6
10,35,50,0.482,-1.339,11.6
10,35,51,0.485,-1.131,11.6
10,35,51,0.482,-1.092,11.6
10,35,51,0.506,-0.843,11.6
10,35,51,0.498,-1.244,11.6
10,35,51,0.497,-1.505,11.6
10,35,52,0.512,-1.154,11.6
10,35,52,0.507,-0.744,11.6
10,35,52,0.487,-1.161,11.6
10,35,52,0.498,-1.589,11.6
10,35,52,0.506,-0.878,11.6
10,35,53,0.487,-0.556,11.6
10,35,53,0.488,-1.268,11.6
10,35,53,0.521,-1.701,11.6
10,35,53,0.494,-0.552,11.6
10,35,53,0.489,-0.589,11.6
10,35,53,0.515,-1.448,11.6
10,35,54,0.506,-1.475,11.6
10,35,54,0.471,-0.680,11.6
10,35,54,0.502,-0.890,11.6
10,35,54,0.511,-1.491,11.6
10,35,54,0.470,-1.041,11.6
10,35,55,0.484,-0.784,11.6
10,35,55,0.510,-0.871,11.6
10,35,55,0.479,-1.367,11.6
10,35,55,0.462,-1.112,11.6
10,35,55,0.517,-0.796,11.6
10,35,55,0.489,-0.719,11.6
10,35,56,0.473,-1.290,11.6
10,35,56,0.508,-1.166,11.6
